%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1546977335885543338,201361,1546977335885293898,,-13.9015479918,-7.6604579336,8.76725164809,0.388272162776,-0.926852646953,0.544639871844
1546977335893968522,201362,1546977335893324053,,-12.6388910607,-7.58427725977,8.99554920282,0.417860336957,-0.950718800991,0.490490707093
1546977335902043964,201363,1546977335901624721,,-12.6167276991,-6.96124892101,9.23176804153,0.460730494289,-0.985866240479,0.491934528537
1546977335909662291,201364,1546977335909360754,,-11.749970342,-7.103175061,9.092487859,0.409041719338,-0.932633354929,0.513920061184
1546977335917534030,201365,1546977335917328593,,-13.6611343798,-7.28045156317,8.98767328596,0.39916638973,-1.0220256171,0.530123919689
1546977335925734526,201366,1546977335925402473,,-14.2080995269,-7.90112034004,8.60497479085,0.392635488169,-0.937471917585,0.507373795766
1546977335934239270,201367,1546977335933651140,,-13.1818373825,-7.79336591324,8.91557229282,0.438055461655,-0.955719306931,0.479559065185
1546977335941763249,201368,1546977335941332348,,-14.0920780796,-7.66489938037,8.64374707589,0.346772757359,-0.93901855851,0.518655879133
1546977335950053553,201369,1546977335949535948,,-12.9120254614,-7.49498446046,8.87160227026,0.404562922466,-0.938171050128,0.486719250932
1546977335957861181,201370,1546977335957481166,,-12.5621988539,-6.99561360815,9.00714144153,0.372183980661,-0.944887575725,0.498224714887
1546977335966173489,201371,1546977335965539372,,-12.2343518891,-6.83050596901,9.25590923913,0.426123102695,-1.00103411857,0.502332843363
1546977335974061769,201372,1546977335973559677,,-13.5029430545,-8.00288256696,8.5505679553,0.38439997531,-0.909361242899,0.486338921379
1546977335982106398,201373,1546977335981608027,,-14.143594313,-8.15810228813,8.76307846174,0.395223399089,-0.954729871081,0.513903874007
1546977335990102328,201374,1546977335989548100,,-11.9661150977,-6.66927231037,9.28877079087,0.417424639458,-0.98178629528,0.544876258416
1546977335998113266,201375,1546977335997499149,,-12.4651198872,-7.1907218219,9.15298127352,0.451338585058,-0.982338591723,0.522725944598
1546977336006052979,201376,1546977336005556116,,-12.0921356689,-6.99791039898,9.08498822098,0.413906384949,-0.957506628225,0.528978137918
1546977336014101976,201377,1546977336013552681,,-11.570961157,-7.08206682881,9.03310273949,0.432830066577,-0.914218477491,0.489467769003
1546977336022036924,201378,1546977336021515500,,-13.6988623611,-7.56813188863,8.88451133706,0.396318757624,-0.95600427483,0.513757314832
1546977336030066941,201379,1546977336029578809,,-14.5204693464,-7.92279928647,8.41050703189,0.375219663131,-0.905157030631,0.555987300486
1546977336038045873,201380,1546977336037528768,,-12.8166368679,-7.22271987388,8.88269143778,0.437755192155,-0.93501101297,0.515823771275
1546977336046050476,201381,1546977336045522296,,-11.3426941975,-6.6192747153,9.1304741159,0.433406179235,-0.922318785761,0.479901138947
1546977336054068267,201382,1546977336053528148,,-11.02987609,-6.40826269353,9.15468973463,0.403930211736,-0.933129030806,0.504420578314
1546977336062475466,201383,1546977336061613830,,-13.2979167812,-7.60027760376,8.63173250681,0.37771578174,-0.901262883199,0.48692630764
1546977336070308503,201384,1546977336069685745,,-14.476358944,-7.82424033732,8.67298534857,0.364850832016,-1.00227137764,0.556386166368
1546977336077891283,201385,1546977336077510443,,-12.8943760561,-7.13518559247,9.06857544233,0.427122739182,-0.966322560896,0.504949794058
1546977336086013562,201386,1546977336085566040,,-13.954088115,-7.67499513971,8.72712485075,0.357842346956,-0.920370160928,0.548490925684
1546977336093684680,201387,1546977336093370413,,-12.1237079909,-7.04254258133,9.05515526015,0.422864972585,-0.959308022603,0.517477821519
1546977336101924485,201388,1546977336101534360,,-13.5710378754,-7.77896203073,8.99892405998,0.441365017495,-0.969775283933,0.497066011688
1546977336109618597,201389,1546977336109366651,,-11.2961509739,-6.37002413418,9.46314144548,0.492110903412,-0.982696928628,0.509131148672
1546977336117530779,201390,1546977336117305060,,-13.393944378,-7.47079869075,9.13192109773,0.422528855986,-0.98169771601,0.495504857811
1546977336125887061,201391,1546977336125471368,,-12.5673171911,-7.41768780584,9.07214060193,0.432349881126,-0.941159604794,0.482786931139
1546977336133660440,201392,1546977336133377626,,-12.4832298444,-7.15662202879,9.13090170949,0.437171617098,-0.984071879186,0.480502355287
1546977336142018848,201393,1546977336141527140,,-15.8523904663,-8.37492694048,8.66364078223,0.3582714974,-0.984150312139,0.565337165325
1546977336149648880,201394,1546977336149365252,,-12.3537457184,-7.41510562357,8.80103466878,0.353610759313,-0.861723710209,0.503668228007
1546977336158089162,201395,1546977336157545157,,-11.9514088339,-6.90398304772,9.1496049995,0.437634602776,-0.971997803683,0.480914791111
1546977336165714424,201396,1546977336165406555,,-14.8655319255,-7.74826931618,8.64113742769,0.379889046445,-0.952941391521,0.569058718448
1546977336173680895,201397,1546977336173391946,,-11.5834656742,-6.44752899082,9.49894480277,0.466029171642,-1.00095601981,0.502162084685
1546977336182043561,201398,1546977336181537133,,-12.9192239822,-7.04308845661,8.95237943528,0.408867253507,-0.929041200756,0.545168470047
1546977336190155215,201399,1546977336189580008,,-12.8583190883,-6.93541492005,8.8070831061,0.360820128194,-0.919134726486,0.545928980886
1546977336198104904,201400,1546977336197549662,,-12.9548274875,-7.04616644886,9.02947874345,0.409483048059,-1.00336858795,0.520876004533
1546977336206079701,201401,1546977336205515525,,-14.1603641512,-7.71447986618,8.87465599879,0.421691946619,-0.979799783252,0.541029679874
1546977336214357397,201402,1546977336213583199,,-12.5374909804,-7.26324147528,9.08346071881,0.436643848841,-0.971644746385,0.507702273826
1546977336222111286,201403,1546977336221555998,,-14.9860585167,-7.98460823739,8.61694875229,0.352680133433,-0.983095667179,0.529223290043
1546977336230101922,201404,1546977336229511192,,-11.8556852381,-6.76829689953,9.05760265575,0.425378604724,-0.931641154064,0.515784726898
1546977336238099454,201405,1546977336237564703,,-12.8769069558,-7.50507062746,8.99490967385,0.419566438788,-0.957820945666,0.505862831675
1546977336246073496,201406,1546977336245538087,,-11.8370638726,-7.86976998164,9.24889318037,0.51405424535,-0.949173984982,0.439283520194
1546977336254152911,201407,1546977336253588421,,-12.0921960101,-6.77181173861,9.55893382988,0.525805041098,-1.03527740699,0.498624933408
